wid,age,country,gender,marital,parenthood,predicted_category
1239,22,USA,f,single,n,affection
253,32,USA,m,single,n,achievement
1346,44,USA,m,single,n,achievement
445,32,USA,m,single,n,achievement
3329,24,USA,m,single,n,enjoy_the_moment
4782,29,USA,m,single,n,enjoy_the_moment
432,47,USA,m,married,y,affection
214,22,IND,f,single,n,affection
375,30,USA,f,married,y,achievement
47,41,USA,m,married,n,affection
934,24,MEX,f,single,n,achievement
212,24,USA,m,single,n,affection
825,29,USA,m,single,n,affection
2211,26,IND,m,single,n,bonding
435,27,IND,m,single,n,affection
2633,28,USA,f,single,n,affection
2833,29,USA,m,married,n,achievement
1861,29,USA,m,married,n,affection
319,41,USA,m,married,y,achievement
6537,25,USA,f,single,n,achievement
1914,27,USA,f,married,y,bonding
652,34,USA,m,single,n,achievement
2632,25,USA,m,single,n,enjoy_the_moment
1350,34,USA,m,single,n,enjoy_the_moment
4069,29,USA,f,married,y,affection
1455,19,USA,m,married,n,bonding
517,42,USA,m,single,n,achievement
13356,23,USA,f,single,n,achievement
950,25,GBR,f,single,n,achievement
7725,34,USA,f,married,y,affection
662,52,USA,f,single,n,achievement
2586,21,CAN,m,single,n,achievement
12185,26,USA,m,married,y,achievement
4565,37,USA,m,married,y,affection
3723,51,USA,f,married,y,bonding
4544,35,USA,m,married,y,affection
1146,24,USA,m,single,n,enjoy_the_moment
10254,32,USA,m,married,n,leisure
2450,33,IND,m,married,n,bonding
3900,22,USA,m,single,n,bonding
3861,19,USA,m,single,n,affection
1931,20,USA,f,single,n,achievement
351,37,USA,m,single,n,achievement
619,22,USA,m,married,n,enjoy_the_moment
725,37,USA,f,married,y,leisure
606,28,IND,m,married,y,affection
1535,38,USA,f,married,y,affection
90,32,USA,m,married,y,leisure
781,22,USA,m,single,n,affection
528,29,USA,f,married,y,achievement
1329,34,USA,m,divorced,n,achievement
185,36,USA,m,single,n,achievement
2869,26,USA,m,married,y,affection
6466,39,USA,f,married,y,achievement
8507,53,USA,f,married,y,affection
459,33,USA,m,single,n,enjoy_the_moment
509,31,USA,m,single,n,affection
1110,21,CAN,m,single,n,achievement
6124,31,USA,m,married,y,achievement
6582,23,USA,m,single,n,leisure
8058,37,IND,m,married,y,achievement
1593,31,USA,m,single,n,achievement
4548,28,USA,m,single,n,achievement
643,31,USA,m,married,y,enjoy_the_moment
671,34,DEU,m,married,y,enjoy_the_moment
11578,55,USA,f,married,y,affection
927,34,USA,m,married,y,achievement
347,40,IND,f,married,y,affection
297,54,USA,f,married,y,enjoy_the_moment
13623,29,USA,f,married,y,affection
679,29,USA,m,married,y,bonding
296,24,USA,f,single,n,leisure
95,37,USA,m,married,y,enjoy_the_moment
472,23,IND,m,single,n,affection
731,27,IND,f,married,y,enjoy_the_moment
8009,28,USA,m,single,n,achievement
690,29,USA,f,single,n,affection
308,23,USA,f,single,n,leisure
755,35,USA,m,divorced,n,bonding
1582,21,USA,m,single,n,achievement
180,35,USA,m,single,n,affection
377,36,IND,m,married,y,achievement
1079,28,USA,f,single,y,achievement
317,32,USA,m,single,n,affection
9483,20,USA,f,single,n,affection
756,30,USA,f,single,n,affection
13,45,IND,m,married,y,enjoy_the_moment
1002,36,USA,m,divorced,y,affection
11543,33,USA,f,married,y,affection
594,33,USA,m,married,n,bonding
190,23,USA,m,single,n,affection
6940,39,USA,f,single,n,achievement
4495,33,USA,m,married,y,affection
6981,48,USA,f,married,y,enjoy_the_moment
1885,26,USA,f,single,n,bonding
1776,21,USA,f,single,n,affection
422,26,USA,f,single,n,leisure
8822,27,USA,m,single,n,achievement
354,26,USA,m,single,n,achievement
2851,40,IND,m,married,y,affection
1130,25,IND,m,single,n,enjoy_the_moment
281,25,USA,m,single,n,affection
627,30,USA,m,married,n,achievement
2223,26,USA,m,single,n,exercise
5596,23,USA,m,single,n,affection
166,54,USA,f,single,n,affection
35,26,IND,m,single,n,enjoy_the_moment
208,45,USA,f,single,n,achievement
892,28,USA,f,married,y,affection
238,33,VEN,m,married,y,achievement
1443,36,USA,f,married,n,bonding
2896,19,USA,m,single,n,achievement
53,32,USA,m,married,y,affection
1955,24,USA,f,married,n,enjoy_the_moment
2077,29,USA,m,single,n,enjoy_the_moment
4214,22,USA,m,single,n,achievement
12086,34,USA,m,single,n,enjoy_the_moment
8540,28,USA,f,single,y,affection
267,29,USA,m,married,n,affection
475,31,IND,f,married,y,affection
813,25,USA,m,single,n,achievement
852,27,IND,m,single,n,nature
269,28,USA,m,single,n,affection
10314,27,USA,f,married,y,affection
441,29,USA,f,married,n,leisure
30,37,USA,m,married,y,achievement
1575,32,USA,f,single,n,enjoy_the_moment
207,42,USA,m,married,n,enjoy_the_moment
2875,26,IND,m,single,n,affection
559,28,IND,m,single,n,achievement
371,29,USA,m,single,n,achievement
873,42,USA,m,married,y,affection
76,29,IND,m,married,y,affection
1000,31,USA,f,married,n,affection
434,36,USA,f,single,n,achievement
1255,27,USA,m,single,n,affection
2177,43,USA,m,married,y,achievement
574,31,USA,m,married,n,enjoy_the_moment
1131,26,USA,f,married,n,bonding
629,24,IND,m,single,y,achievement
186,44,USA,m,single,y,bonding
2529,24,USA,f,single,n,enjoy_the_moment
1770,24,USA,m,single,n,achievement
2968,22,USA,f,single,n,achievement
39,36,IND,m,married,y,enjoy_the_moment
448,27,IND,f,married,y,affection
7655,24,USA,m,married,n,enjoy_the_moment
278,30,USA,m,single,n,affection
2674,35,USA,f,married,y,achievement
2526,30,IND,m,single,n,affection
535,22,IND,f,single,n,affection
8681,22,USA,f,single,n,achievement
409,30,IND,f,married,y,affection
490,19,IND,f,single,n,affection
565,29,USA,f,single,n,affection
6035,36,USA,m,divorced,y,enjoy_the_moment
395,33,USA,m,single,n,affection
2658,24,USA,m,single,n,leisure
11744,26,USA,f,single,n,achievement
6745,34,USA,f,married,y,leisure
423,29,USA,f,married,n,enjoy_the_moment
1096,42,IND,f,married,y,affection
2626,24,USA,m,single,n,nature
1470,24,USA,m,single,n,affection
1273,39,USA,m,married,y,bonding
119,47,IND,m,married,y,affection
483,25,IND,f,married,y,affection
13300,42,USA,f,married,y,affection
1786,30,MAC,o,married,y,affection
324,26,IND,m,single,n,achievement
6010,20,USA,f,single,n,achievement
80,23,USA,o,single,n,bonding
1256,31,USA,m,single,y,exercise
1235,21,IND,m,single,n,enjoy_the_moment
4025,26,USA,m,single,n,leisure
12606,35,USA,f,divorced,n,leisure
2296,37,USA,f,married,n,affection
2405,28,USA,m,single,n,achievement
1700,28,USA,m,married,n,achievement
730,26,USA,m,married,n,enjoy_the_moment
428,21,USA,m,single,n,affection
309,24,USA,m,single,n,achievement
4869,34,USA,f,single,n,achievement
489,39,IND,m,married,y,achievement
4928,30,USA,m,married,y,achievement
4769,29,USA,f,married,n,achievement
1188,31,USA,m,single,n,achievement
994,22,IND,m,single,n,achievement
13218,24,USA,f,single,n,enjoy_the_moment
791,36,USA,m,divorced,y,leisure
381,27,USA,f,married,y,affection
1159,30,IND,f,married,y,affection
12855,19,USA,m,single,y,achievement
569,24,IND,m,married,y,leisure
647,39,USA,f,married,y,enjoy_the_moment
687,27,USA,m,single,n,affection
3111,28,IND,m,single,n,affection
875,23,IND,f,married,n,affection
2305,42,USA,m,married,n,achievement
9209,26,USA,m,single,n,affection
9114,31,USA,m,married,y,enjoy_the_moment
750,33,USA,m,single,y,affection
268,32,IND,f,married,y,achievement
410,29,USA,f,single,n,enjoy_the_moment
279,27,USA,f,single,n,achievement
1100,51,USA,f,married,n,achievement
683,27,USA,m,single,n,achievement
2598,25,USA,f,single,n,affection
300,33,USA,m,married,y,enjoy_the_moment
481,49,IND,m,married,y,enjoy_the_moment
2250,24,USA,m,single,n,affection
982,35,USA,f,married,y,achievement
792,28,USA,f,single,n,bonding
312,44,USA,m,married,y,achievement
12789,22,USA,f,single,n,bonding
365,30,USA,m,married,y,affection
417,25,USA,m,single,n,enjoy_the_moment
106,44,USA,f,married,y,affection
2195,27,USA,f,married,y,affection
463,49,USA,m,married,y,achievement
442,32,USA,f,single,n,nature
124,28,USA,m,single,n,leisure
710,34,USA,m,married,y,nature
102,27,IND,f,married,y,affection
446,40,IND,m,married,y,enjoy_the_moment
1758,33,VEN,m,married,n,bonding
2578,24,USA,m,single,n,bonding
4180,28,USA,f,married,n,bonding
2603,27,IND,m,married,n,affection
11046,32,USA,f,single,y,achievement
4050,46,USA,f,married,n,bonding
15,27,USA,m,married,y,affection
1015,29,USA,f,married,y,affection
307,22,IND,f,single,n,affection
344,21,IND,f,single,n,affection
328,40,USA,m,married,y,achievement
287,35,USA,m,single,y,achievement
6376,33,USA,m,single,n,bonding
2337,21,USA,m,single,n,achievement
4659,25,USA,m,married,y,nature
343,38,USA,m,married,y,leisure
785,23,USA,m,single,n,enjoy_the_moment
386,25,IND,f,single,n,affection
3630,27,USA,f,married,n,exercise
362,25,IND,f,single,n,affection
426,23,IND,f,single,n,affection
346,23,IND,f,single,n,affection
363,29,IND,f,married,n,affection
416,29,IND,f,married,y,affection
352,23,IND,f,single,n,affection
348,22,IND,f,single,n,affection
4615,31,USA,f,single,n,exercise
397,26,USA,m,single,n,enjoy_the_moment
757,25,IND,m,single,n,affection
735,43,USA,m,single,n,bonding
313,22,IND,f,single,n,affection
897,31,USA,f,single,n,affection
10352,28,USA,f,single,n,affection
465,25,IND,m,single,n,affection
1673,28,IND,m,married,y,affection
364,26,IND,f,single,n,bonding
358,22,IND,f,single,n,affection
32,45,IND,f,married,y,affection
1925,28,USA,m,single,n,bonding
282,24,IND,f,single,n,affection
321,23,IND,f,married,n,affection
13384,30,USA,f,single,n,enjoy_the_moment
322,25,IND,m,single,n,affection
467,54,USA,f,single,n,affection
8178,24,USA,m,single,n,exercise
1785,31,USA,f,single,n,achievement
127,21,USA,m,single,n,enjoy_the_moment
1384,23,IND,m,single,n,affection
628,54,USA,f,divorced,y,bonding
5772,28,USA,m,single,n,enjoy_the_moment
1143,24,USA,m,single,n,achievement
2213,28,USA,f,single,n,affection
294,21,IND,f,single,n,affection
560,33,IND,m,married,y,affection
306,37,USA,f,single,n,enjoy_the_moment
187,25,IND,m,single,n,affection
1490,25,USA,m,single,n,achievement
6660,24,IND,m,single,n,achievement
293,23,USA,m,single,n,achievement
3838,38,USA,f,married,y,affection
368,38,IND,f,married,y,affection
1140,22,IND,m,single,n,enjoy_the_moment
330,51,USA,m,divorced,y,affection
941,23,IND,m,single,n,achievement
4308,21,USA,f,single,n,achievement
6116,35,USA,f,married,y,nature
1701,20,USA,f,single,n,affection
7396,37,USA,m,married,n,leisure
1413,25,IND,m,single,n,affection
1030,22,IND,m,single,n,bonding
2294,28,USA,f,single,n,affection
1088,26,IND,m,single,n,achievement
12731,43,USA,f,married,y,affection
9597,29,USA,f,married,y,affection
284,34,USA,m,single,n,enjoy_the_moment
9663,20,USA,m,single,n,enjoy_the_moment
1312,23,IND,m,single,n,achievement
93,35,USA,m,single,y,leisure
1032,25,IND,m,single,n,achievement
2867,28,USA,f,single,n,affection
617,43,USA,m,married,y,affection
607,27,USA,m,single,n,achievement
117,22,USA,m,single,n,enjoy_the_moment
488,31,IND,f,married,y,affection
1133,34,USA,f,single,n,enjoy_the_moment
335,22,IND,f,single,n,affection
1603,23,IND,m,single,n,achievement
912,23,IND,f,single,n,affection
249,26,IND,f,married,y,affection
692,41,USA,f,married,y,affection
1299,19,USA,m,single,n,achievement
885,39,USA,m,married,y,enjoy_the_moment
6703,28,USA,m,married,y,achievement
9686,50,USA,m,divorced,n,enjoy_the_moment
74,27,IND,f,married,y,achievement
304,22,IND,f,single,n,bonding
110,25,IND,m,single,y,achievement
611,26,USA,f,single,n,enjoy_the_moment
133,40,USA,m,single,n,affection
26,31,IND,f,married,y,bonding
1123,25,IND,m,single,n,achievement
13401,31,USA,f,married,y,affection
1008,21,USA,m,single,n,achievement
2126,26,USA,m,married,n,achievement
529,31,IND,m,married,y,achievement
136,30,IND,m,married,y,affection
70,28,IND,f,married,y,affection
549,30,USA,o,married,y,nature
596,29,USA,f,married,n,achievement
722,23,USA,m,single,n,affection
1970,18,CAN,m,single,n,leisure
45,23,IND,m,single,n,leisure
4096,20,USA,f,single,n,enjoy_the_moment
96,28,IND,f,married,y,achievement
132,30,IND,f,married,y,achievement
4746,38,USA,f,married,y,bonding
378,22,IND,f,single,n,affection
601,32,USA,m,divorced,y,affection
1750,25,USA,m,single,n,leisure
6,35,IND,m,married,y,exercise
1373,24,IND,f,single,n,achievement
4232,24,USA,m,single,n,enjoy_the_moment
12894,50,USA,f,single,y,affection
2260,22,IND,f,single,n,affection
666,22,IND,f,single,n,bonding
539,20,IND,f,single,n,achievement
751,21,USA,m,single,n,achievement
11049,27,USA,m,single,n,achievement
1267,40,USA,m,single,n,bonding
1908,25,USA,f,single,n,leisure
971,34,USA,f,single,y,affection
299,25,IND,m,married,y,bonding
34,23,USA,m,single,n,leisure
135,23,CAN,m,single,n,enjoy_the_moment
49,35,USA,m,married,n,affection
497,26,USA,f,single,n,bonding
469,32,IND,m,married,y,achievement
421,48,USA,m,married,n,achievement
1806,31,IND,m,single,n,affection
4811,27,USA,m,single,n,achievement
856,29,IND,f,married,y,leisure
1974,32,USA,f,single,y,achievement
228,24,IND,m,single,n,affection
3263,40,USA,f,married,y,exercise
800,34,USA,m,single,n,leisure
4765,24,USA,f,single,n,affection
669,39,USA,m,single,n,leisure
407,26,USA,m,single,n,achievement
2,29,IND,m,married,y,bonding
401,41,USA,m,single,n,achievement
865,27,USA,m,single,n,achievement
81,30,IND,m,single,y,achievement
1243,28,USA,f,single,n,leisure
1805,30,USA,m,single,n,achievement
158,30,IND,m,single,n,achievement
316,21,USA,m,single,n,nature
965,21,IND,f,single,n,achievement
956,28,USA,m,single,n,enjoy_the_moment
327,37,USA,f,separated,y,enjoy_the_moment
50,30,IND,m,single,y,affection
1367,29,IND,f,married,y,achievement
1068,33,USA,m,single,n,nature
165,30,USA,m,married,y,achievement
3718,31,USA,f,single,n,achievement
7794,31,USA,m,single,y,achievement
1561,24,IND,f,single,n,affection
13703,23,USA,m,single,n,affection
635,28,USA,f,single,n,bonding
1331,26,USA,m,single,n,enjoy_the_moment
721,23,IND,f,single,n,achievement
2091,18,USA,m,single,y,bonding
11290,47,USA,f,divorced,n,affection
161,53,USA,f,married,y,affection
3423,45,IND,f,married,y,affection
1850,20,USA,m,single,n,affection
797,30,USA,m,married,n,enjoy_the_moment
883,39,USA,m,single,n,enjoy_the_moment
864,20,IND,f,single,n,enjoy_the_moment
1734,28,USA,m,single,n,bonding
3065,21,IND,f,single,n,enjoy_the_moment
1291,24,USA,m,single,n,leisure
1746,27,USA,m,single,n,bonding
283,38,USA,f,married,y,affection
21,29,IND,m,single,y,nature
221,31,IND,m,married,y,affection
1650,27,USA,m,single,n,achievement
4087,30,USA,m,single,n,enjoy_the_moment
1953,44,USA,m,married,n,affection
7088,52,USA,f,married,y,affection
3878,37,USA,f,married,n,achievement
101,29,IND,m,married,y,affection
1485,30,USA,f,single,y,achievement
7859,31,USA,f,married,y,affection
798,39,USA,m,married,y,affection
2438,53,USA,f,married,y,achievement
12300,29,USA,f,single,n,affection
616,32,USA,f,married,y,affection
6033,31,USA,f,married,y,affection
699,21,IND,m,single,n,achievement
379,52,USA,m,single,n,affection
2098,31,USA,m,single,n,achievement
2608,31,USA,f,single,n,achievement
3223,40,CAN,f,single,n,affection
524,42,USA,m,married,y,exercise
1168,30,USA,m,single,n,bonding
739,24,IND,f,single,n,bonding
9739,19,USA,f,single,n,achievement
493,39,USA,m,married,y,achievement
783,27,USA,f,single,y,enjoy_the_moment
926,29,IND,m,single,n,bonding
571,31,USA,f,single,n,enjoy_the_moment
485,28,USA,f,single,n,achievement
270,23,USA,m,married,n,leisure
329,30,USA,o,married,y,affection
2166,21,IND,f,single,n,bonding
778,36,USA,f,married,y,affection
630,42,USA,f,married,y,enjoy_the_moment
404,28,USA,m,single,n,achievement
904,25,IND,m,married,y,bonding
4571,24,USA,m,single,n,achievement
71,26,IND,m,single,y,enjoy_the_moment
2666,29,USA,f,single,n,bonding
178,38,USA,m,married,y,achievement
2181,27,USA,m,married,y,achievement
1667,19,AUS,m,single,y,enjoy_the_moment
2587,21,USA,m,single,n,affection
412,25,IND,f,married,y,enjoy_the_moment
1027,35,USA,f,married,y,affection
181,44,USA,m,married,y,affection
824,26,IND,f,married,n,achievement
68,37,USA,m,single,y,enjoy_the_moment
1759,33,USA,m,single,n,enjoy_the_moment
61,29,IND,m,single,n,enjoy_the_moment
4097,21,USA,f,married,n,achievement
137,28,USA,m,divorced,n,enjoy_the_moment
1516,20,USA,m,single,n,enjoy_the_moment
1596,24,USA,m,single,n,achievement
5019,33,USA,f,single,y,bonding
8393,31,USA,f,single,n,achievement
773,23,IND,f,single,n,affection
40,28,IND,m,single,n,affection
177,25,USA,m,single,n,bonding
11789,18,USA,f,single,n,enjoy_the_moment
11660,36,IND,m,separated,n,affection
2689,26,IND,f,single,n,bonding
1977,26,IND,m,married,y,affection
1862,33,USA,m,married,n,achievement
7745,31,USA,m,single,n,achievement
3152,27,IND,m,married,y,affection
1842,32,USA,m,single,n,achievement
78,28,USA,f,married,y,achievement
1049,23,USA,f,single,n,achievement
11867,25,USA,m,single,n,affection
527,35,USA,f,married,y,achievement
6833,54,USA,f,divorced,y,affection
12078,23,USA,m,single,n,enjoy_the_moment
1396,31,IND,m,married,y,achievement
1089,32,RUS,m,single,n,enjoy_the_moment
5068,54,USA,f,married,n,achievement
2769,30,USA,f,single,n,affection
25,32,IND,m,married,y,enjoy_the_moment
1530,25,IND,f,single,n,bonding
8483,21,USA,m,single,n,affection
206,28,DNK,f,married,n,leisure
881,44,USA,f,single,n,affection
447,55,USA,f,married,y,achievement
460,22,USA,m,single,n,achievement
251,22,USA,m,single,n,nature
8766,24,USA,m,single,n,enjoy_the_moment
3643,28,USA,m,single,n,achievement
705,19,USA,m,single,n,enjoy_the_moment
387,33,USA,m,single,n,achievement
3294,23,IND,f,single,n,affection
6121,20,IND,f,single,n,affection
1294,20,USA,m,single,n,affection
11608,28,IND,f,married,y,affection
6485,21,USA,m,single,n,bonding
777,31,VNM,m,single,n,enjoy_the_moment
12,25,USA,f,single,n,achievement
27,28,USA,m,married,y,achievement
19,29,USA,m,married,n,achievement
4428,34,IND,f,married,y,enjoy_the_moment
125,39,USA,o,married,y,achievement
2357,23,USA,m,single,n,achievement
355,27,IND,m,married,y,affection
655,24,USA,m,single,n,leisure
411,38,USA,m,married,y,enjoy_the_moment
1727,32,ARM,f,married,y,achievement
3623,30,USA,f,divorced,y,affection
7845,35,IND,m,married,y,affection
6338,27,IND,m,single,n,achievement
2436,38,USA,m,single,n,enjoy_the_moment
1282,25,USA,m,single,n,achievement
684,26,USA,m,single,n,achievement
602,53,IND,f,married,y,bonding
6349,25,AFG,m,married,n,achievement
907,35,IND,m,married,y,affection
7895,40,USA,f,married,y,exercise
1185,20,USA,m,single,n,enjoy_the_moment
1067,34,USA,m,single,y,affection
2212,21,USA,m,married,n,affection
5630,23,USA,m,single,n,affection
566,28,IND,f,married,y,affection
1515,23,IND,f,single,n,leisure
1264,28,IND,m,single,n,achievement
2457,35,USA,m,married,n,achievement
373,26,USA,f,single,n,enjoy_the_moment
8236,21,IND,f,single,n,affection
3464,23,USA,f,single,n,enjoy_the_moment
12995,51,USA,m,married,y,affection
538,24,IND,f,married,y,affection
4853,35,IND,m,married,y,leisure
418,36,USA,m,married,n,achievement
2270,34,USA,m,divorced,n,affection
420,38,IND,f,married,y,affection
7,34,USA,m,married,y,affection
455,29,IND,m,married,y,bonding
5006,26,USA,m,single,n,enjoy_the_moment
14,25,IND,m,married,y,enjoy_the_moment
12567,38,USA,m,married,y,achievement
858,26,USA,f,married,y,enjoy_the_moment
680,26,USA,m,married,y,enjoy_the_moment
1548,30,USA,m,single,n,affection
10448,30,USA,m,single,n,enjoy_the_moment
145,29,USA,f,single,n,nature
5897,36,USA,f,single,n,leisure
2767,44,USA,m,married,y,affection
3412,25,USA,m,single,n,affection
4662,25,IND,m,single,n,leisure
3856,47,USA,f,single,n,affection
496,49,USA,m,single,n,leisure
1293,29,IND,m,single,n,achievement
641,24,USA,m,single,n,achievement
3202,35,USA,f,single,y,achievement
1319,28,IND,m,single,n,affection
94,28,USA,m,single,n,enjoy_the_moment
1756,30,USA,f,married,y,enjoy_the_moment
89,36,USA,f,single,n,achievement
1511,33,IND,m,married,y,affection
129,25,USA,m,single,n,achievement
809,30,USA,m,married,n,leisure
579,26,USA,m,single,n,bonding
784,22,USA,f,married,n,achievement
1097,36,USA,m,single,n,enjoy_the_moment
217,44,USA,f,single,y,enjoy_the_moment
4658,25,USA,f,married,n,leisure
810,25,USA,m,single,n,exercise
953,30,USA,f,divorced,y,affection
621,20,USA,o,single,n,enjoy_the_moment
1534,35,USA,m,single,n,enjoy_the_moment
505,25,USA,f,single,n,bonding
471,53,USA,f,single,n,enjoy_the_moment
868,24,IND,m,married,y,leisure
1348,41,USA,m,single,n,achievement
4080,32,USA,f,married,y,achievement
7238,27,USA,m,single,n,leisure
1434,27,USA,m,single,n,achievement
202,24,USA,m,single,n,enjoy_the_moment
164,27,IND,m,married,n,leisure
700,26,PHL,f,single,n,achievement
1868,19,TUR,m,single,n,achievement
748,27,USA,f,single,n,leisure
775,26,USA,f,single,n,achievement
431,29,USA,m,single,n,enjoy_the_moment
6740,44,USA,f,married,y,achievement
2237,46,USA,m,married,y,achievement
263,22,VEN,m,single,y,affection
11211,39,USA,f,divorced,y,affection
713,27,USA,m,single,n,enjoy_the_moment
914,28,USA,m,single,n,enjoy_the_moment
667,26,USA,m,single,n,nature
13516,47,USA,f,single,y,bonding
1272,35,USA,m,single,n,affection
242,34,USA,f,married,n,enjoy_the_moment
2280,33,USA,m,single,n,nature
402,26,USA,m,married,n,achievement
697,26,USA,m,single,n,affection
13129,25,USA,m,single,n,achievement
28,36,USA,m,married,y,enjoy_the_moment
1652,32,USA,m,single,n,achievement
972,29,USA,m,single,y,affection
13402,28,USA,f,single,n,affection
9703,22,USA,m,single,n,affection
167,34,USA,m,single,n,achievement
82,53,USA,f,single,n,affection
241,24,USA,f,single,y,achievement
258,36,USA,m,single,n,achievement
1095,31,USA,m,single,y,achievement
73,38,USA,f,married,y,leisure
163,30,IND,m,single,n,affection
741,33,USA,m,single,n,achievement
1335,25,IND,f,married,y,affection
1117,30,USA,f,married,y,affection
9783,46,USA,f,single,y,achievement
557,32,USA,m,single,n,achievement
1167,23,USA,m,single,n,leisure
11725,31,USA,f,married,y,achievement
179,22,USA,m,single,y,affection
6855,27,USA,f,married,y,affection
57,34,USA,m,single,n,affection
175,20,VEN,m,single,n,affection
10,27,USA,m,single,n,leisure
46,29,USA,m,single,n,bonding
3911,22,USA,f,single,y,enjoy_the_moment
1001,30,USA,m,single,n,achievement
1509,27,IND,m,single,n,affection
1418,23,USA,m,single,n,affection
162,23,USA,m,single,n,enjoy_the_moment
6135,19,USA,f,single,n,achievement
2062,43,USA,m,married,y,enjoy_the_moment
443,31,USA,f,single,n,affection
440,30,USA,m,single,n,bonding
13362,29,USA,f,divorced,n,achievement
2264,42,USA,f,married,y,enjoy_the_moment
1467,26,USA,m,single,n,achievement
169,29,USA,f,single,n,affection
1307,20,USA,m,single,n,achievement
444,32,USA,m,single,n,achievement
2298,25,USA,f,single,n,leisure
1270,31,USA,m,single,n,leisure
5256,23,USA,f,single,y,affection
223,28,IND,m,married,y,exercise
541,30,USA,m,married,n,enjoy_the_moment
1,37,USA,m,married,y,leisure
1670,22,VEN,f,single,n,affection
2142,26,USA,f,married,y,affection
75,25,IND,m,married,y,affection
9429,32,USA,m,single,n,affection
2130,26,USA,m,single,n,achievement
1860,20,IND,m,single,n,affection
719,22,USA,m,single,n,achievement
226,32,USA,f,single,n,achievement
649,31,USA,m,single,n,achievement
1300,27,USA,m,married,y,affection
318,44,USA,f,divorced,y,achievement
974,24,USA,m,single,n,achievement
1385,19,IND,m,single,n,affection
2865,26,IND,m,married,y,achievement
11,45,USA,m,divorced,n,achievement
11741,25,USA,f,single,n,achievement
436,30,CAN,f,married,y,affection
243,26,USA,m,single,n,achievement
13437,34,USA,m,single,n,achievement
1549,33,USA,m,single,n,leisure
1257,28,USA,m,single,n,leisure
2814,26,USA,f,single,n,leisure
1927,30,USA,m,married,y,achievement
2887,22,USA,m,single,n,bonding
20,40,USA,m,married,y,achievement
203,26,USA,m,single,n,achievement
1517,22,USA,m,single,n,leisure
1705,34,USA,f,married,n,achievement
233,26,USA,m,single,n,leisure
99,38,USA,m,single,n,affection
18,30,USA,m,single,n,achievement
936,27,USA,m,married,n,leisure
966,21,USA,m,single,n,affection
211,27,USA,m,single,n,exercise
482,28,USA,m,single,n,enjoy_the_moment
2841,25,USA,f,single,n,achievement
4,32,USA,m,married,y,affection
2398,25,USA,m,single,y,enjoy_the_moment
325,34,USA,m,single,n,achievement
1149,22,USA,m,single,n,achievement
156,47,USA,f,married,n,achievement
382,32,USA,m,single,n,affection
1405,36,USA,m,single,y,achievement
236,24,IND,f,single,n,affection
1301,28,USA,m,single,n,affection
2712,34,USA,m,married,y,affection
548,26,USA,f,single,n,achievement
11224,27,USA,m,married,y,achievement
4074,22,USA,m,single,n,enjoy_the_moment
361,31,USA,m,single,n,achievement
394,24,USA,m,single,n,achievement
140,33,PRT,m,married,n,leisure
7543,30,USA,f,married,n,achievement
13814,34,USA,f,married,y,affection
3949,33,USA,f,married,n,affection
492,24,USA,m,single,n,affection
3245,20,USA,m,single,n,affection
4525,25,USA,m,single,n,affection
134,37,USA,f,single,n,affection
1537,23,USA,m,single,n,bonding
693,25,USA,f,single,y,enjoy_the_moment
2052,31,USA,f,married,n,enjoy_the_moment
1388,25,USA,m,single,n,achievement
979,40,USA,f,married,n,affection
4672,32,USA,f,single,n,achievement
1522,20,USA,m,single,n,achievement
12517,26,USA,m,single,n,achievement
832,47,USA,f,separated,n,achievement
77,29,USA,m,single,n,achievement
13594,54,USA,f,single,y,affection
1512,24,USA,m,single,n,achievement
7646,18,USA,m,single,n,achievement
84,32,USA,m,married,y,achievement
8227,25,IND,m,single,n,affection
1046,35,USA,m,married,y,achievement
123,29,USA,m,single,n,enjoy_the_moment
305,31,USA,m,single,n,achievement
1967,26,USA,f,single,n,bonding
17,30,USA,m,single,n,affection
577,33,USA,f,married,n,achievement
5119,32,USA,m,single,n,leisure
1284,26,USA,m,single,n,achievement
1394,33,USA,m,married,n,enjoy_the_moment
650,30,USA,f,married,n,affection
742,25,USA,m,single,n,enjoy_the_moment
105,34,USA,m,divorced,y,achievement
2521,33,USA,f,married,y,affection
356,25,IND,m,single,n,bonding
44,42,USA,f,single,n,enjoy_the_moment
1132,33,USA,m,married,y,affection
128,25,USA,f,single,n,enjoy_the_moment
760,42,USA,m,divorced,n,achievement
88,46,USA,f,married,y,nature
59,43,USA,m,single,n,achievement
583,25,USA,m,single,n,achievement
470,33,USA,f,married,y,achievement
13643,48,USA,f,single,y,achievement
98,34,USA,m,married,y,achievement
437,30,USA,m,single,n,enjoy_the_moment
935,24,USA,f,single,y,achievement
2484,42,USA,f,married,y,affection
3844,33,USA,m,married,y,affection
4300,22,USA,m,single,n,enjoy_the_moment
2226,29,USA,f,single,n,achievement
3207,51,USA,m,married,y,nature
2670,32,USA,f,married,y,affection
1174,26,USA,m,single,n,achievement
531,29,USA,m,married,n,nature
6996,50,USA,f,divorced,y,affection
31,31,USA,f,married,n,enjoy_the_moment
193,28,USA,m,single,n,achievement
674,26,USA,m,single,n,achievement
952,27,IND,f,single,n,affection
168,28,USA,m,single,n,achievement
546,48,USA,m,single,n,enjoy_the_moment
1459,22,USA,m,single,n,enjoy_the_moment
37,23,USA,m,single,n,achievement
303,27,USA,f,single,n,enjoy_the_moment
