wid,age,country,gender,marital,parenthood,predicted_category
11820,28,USA,f,single,n,affection
4332,26,USA,o,single,n,enjoy_the_moment
11820,28,USA,f,single,n,achievement
4332,26,USA,o,single,n,enjoy_the_moment
2075,31,USA,f,married,y,affection
2075,31,USA,f,married,y,achievement
2075,31,USA,f,married,y,affection
3580,34,DZA,f,single,n,leisure
2075,31,USA,f,married,y,achievement
3580,34,DZA,f,single,n,bonding
2075,31,USA,f,married,y,affection
3580,34,DZA,f,single,n,achievement
2075,31,USA,f,married,y,affection
3580,34,DZA,f,single,n,affection
2551,49,USA,f,married,y,affection
3580,34,DZA,f,single,n,achievement
2551,49,USA,f,married,y,affection
3580,34,DZA,f,single,n,enjoy_the_moment
2551,49,USA,f,married,y,enjoy_the_moment
3678,25,USA,f,married,n,achievement
3678,25,USA,f,married,n,achievement
3678,25,USA,f,married,n,bonding
4332,26,USA,o,single,n,affection
4332,26,USA,o,single,n,achievement
4332,26,USA,o,single,n,enjoy_the_moment
2529,24,USA,f,single,n,bonding
2529,24,USA,f,single,n,enjoy_the_moment
2529,24,USA,f,single,n,affection
5143,28,USA,m,single,n,achievement
5143,28,USA,m,single,n,achievement
5143,28,USA,m,single,n,enjoy_the_moment
2551,49,USA,f,married,y,affection
2551,49,USA,f,married,y,affection
2551,49,USA,f,married,y,achievement
3204,27,USA,f,married,y,affection
9899,23,USA,o,single,n,affection
10770,25,USA,f,married,n,achievement
3204,27,USA,f,married,y,achievement
9899,23,USA,o,single,n,leisure
10770,25,USA,f,married,n,achievement
3204,27,USA,f,married,y,bonding
9899,23,USA,o,single,n,enjoy_the_moment
10770,25,USA,f,married,n,achievement
2529,24,USA,f,single,n,affection
9595,32,USA,f,single,y,affection
6547,65,USA,f,married,y,affection
12397,25,USA,f,single,n,affection
4432,31,USA,m,single,n,achievement
11495,20,USA,f,single,n,achievement
2529,24,USA,f,single,n,achievement
9595,32,USA,f,single,y,affection
6547,65,USA,f,married,y,achievement
12397,25,USA,f,single,n,affection
4432,31,USA,m,single,n,affection
11495,20,USA,f,single,n,achievement
2529,24,USA,f,single,n,achievement
9595,32,USA,f,single,y,affection
6547,65,USA,f,married,y,affection
12397,25,USA,f,single,n,achievement
4432,31,USA,m,single,n,achievement
11495,20,USA,f,single,n,affection
8508,29,USA,f,single,n,achievement
4767,41,USA,m,married,y,achievement
3909,19,USA,m,single,n,bonding
3751,42,USA,m,married,y,affection
12492,25,USA,f,married,n,achievement
8508,29,USA,f,single,n,achievement
4767,41,USA,m,married,y,nature
3909,19,USA,m,single,n,achievement
3751,42,USA,m,married,y,achievement
12492,25,USA,f,married,n,affection
8508,29,USA,f,single,n,bonding
4767,41,USA,m,married,y,achievement
3909,19,USA,m,single,n,bonding
3751,42,USA,m,married,y,affection
12492,25,USA,f,married,n,achievement
13042,25,USA,m,single,n,achievement
10474,26,IND,m,single,n,achievement
4767,41,USA,m,married,y,enjoy_the_moment
4250,36,USA,m,married,y,affection
3267,23,USA,m,married,y,achievement
13042,25,USA,m,single,n,affection
10474,26,IND,m,single,n,affection
4767,41,USA,m,married,y,affection
4250,36,USA,m,married,y,achievement
3267,23,USA,m,married,y,affection
13042,25,USA,m,single,n,achievement
10474,26,IND,m,single,n,affection
4767,41,USA,m,married,y,achievement
4250,36,USA,m,married,y,affection
3267,23,USA,m,married,y,achievement
6823,26,USA,m,single,n,achievement
5143,28,USA,m,single,n,enjoy_the_moment
6823,26,USA,m,single,n,affection
5143,28,USA,m,single,n,achievement
6823,26,USA,m,single,n,bonding
5143,28,USA,m,single,n,achievement
4250,36,USA,m,married,y,achievement
4250,36,USA,m,married,y,affection
4250,36,USA,m,married,y,achievement
9510,29,USA,m,married,n,affection
9510,29,USA,m,married,n,affection
9510,29,USA,m,married,n,affection
8118,36,USA,f,divorced,y,affection
8118,36,USA,f,divorced,y,affection
8118,36,USA,f,divorced,y,affection
6494,22,USA,f,single,y,affection
11126,19,USA,m,single,n,achievement
5904,34,IND,m,married,y,achievement
6494,22,USA,f,single,y,affection
11126,19,USA,m,single,n,leisure
5904,34,IND,m,married,y,affection
6494,22,USA,f,single,y,bonding
11126,19,USA,m,single,n,achievement
5904,34,IND,m,married,y,affection
3751,42,USA,m,married,y,affection
3751,42,USA,m,married,y,affection
3751,42,USA,m,married,y,affection
5434,20,USA,m,single,n,achievement
5434,20,USA,m,single,n,achievement
5434,20,USA,m,single,n,achievement
3267,23,USA,m,married,y,achievement
9310,35,USA,f,divorced,n,affection
3265,38,CAN,f,single,n,bonding
11579,30,PRI,m,single,n,enjoy_the_moment
5635,34,USA,m,married,n,achievement
11101,27,USA,m,married,y,achievement
3267,23,USA,m,married,y,affection
9310,35,USA,f,divorced,n,bonding
3265,38,CAN,f,single,n,affection
11579,30,PRI,m,single,n,leisure
5635,34,USA,m,married,n,affection
11101,27,USA,m,married,y,affection
3267,23,USA,m,married,y,enjoy_the_moment
9310,35,USA,f,divorced,n,nature
3265,38,CAN,f,single,n,bonding
11579,30,PRI,m,single,n,achievement
5635,34,USA,m,married,n,achievement
11101,27,USA,m,married,y,enjoy_the_moment
3265,38,CAN,f,single,n,bonding
7652,20,USA,f,single,n,affection
3265,38,CAN,f,single,n,exercise
7652,20,USA,f,single,n,affection
3265,38,CAN,f,single,n,achievement
7652,20,USA,f,single,n,achievement
3267,23,USA,m,married,y,affection
3265,38,CAN,f,single,n,achievement
3267,23,USA,m,married,y,affection
3265,38,CAN,f,single,n,achievement
3267,23,USA,m,married,y,achievement
3265,38,CAN,f,single,n,achievement
3514,26,USA,f,single,n,affection
3514,26,USA,f,single,n,achievement
3514,26,USA,f,single,n,enjoy_the_moment
2529,24,USA,f,single,n,achievement
11867,25,USA,m,single,n,bonding
8483,21,USA,m,single,n,affection
2529,24,USA,f,single,n,enjoy_the_moment
11867,25,USA,m,single,n,affection
8483,21,USA,m,single,n,affection
2529,24,USA,f,single,n,achievement
11867,25,USA,m,single,n,affection
8483,21,USA,m,single,n,achievement
3514,26,USA,f,single,n,affection
3204,27,USA,f,married,y,achievement
3514,26,USA,f,single,n,enjoy_the_moment
3204,27,USA,f,married,y,affection
3514,26,USA,f,single,n,achievement
3204,27,USA,f,married,y,leisure
3204,27,USA,f,married,y,affection
3204,27,USA,f,married,y,enjoy_the_moment
3204,27,USA,f,married,y,leisure
4998,27,USA,f,single,y,affection
12369,34,USA,m,married,y,achievement
4998,27,USA,f,single,y,affection
12369,34,USA,m,married,y,achievement
4998,27,USA,f,single,y,bonding
12369,34,USA,m,married,y,affection
7201,43,USA,f,married,y,affection
8810,21,USA,o,single,n,enjoy_the_moment
7201,43,USA,f,married,y,affection
8810,21,USA,o,single,n,bonding
7201,43,USA,f,married,y,achievement
8810,21,USA,o,single,n,bonding
13444,38,IND,f,married,y,affection
5259,26,USA,f,married,y,affection
10584,45,USA,m,single,n,leisure
3576,22,USA,f,single,n,affection
13444,38,IND,f,married,y,bonding
5259,26,USA,f,married,y,affection
10584,45,USA,m,single,n,achievement
3576,22,USA,f,single,n,affection
13444,38,IND,f,married,y,affection
5259,26,USA,f,married,y,achievement
10584,45,USA,m,single,n,enjoy_the_moment
3576,22,USA,f,single,n,achievement
7512,35,USA,m,married,n,achievement
10159,23,USA,f,single,n,achievement
7512,35,USA,m,married,n,achievement
10159,23,USA,f,single,n,affection
7512,35,USA,m,married,n,bonding
10159,23,USA,f,single,n,enjoy_the_moment
9546,59,USA,f,married,y,achievement
9546,59,USA,f,married,y,nature
9546,59,USA,f,married,y,affection
4747,31,USA,m,married,y,achievement
4747,31,USA,m,married,y,affection
4747,31,USA,m,married,y,achievement
9506,24,USA,m,married,y,affection
6973,61,USA,f,single,n,leisure
9506,24,USA,m,married,y,enjoy_the_moment
6973,61,USA,f,single,n,achievement
9506,24,USA,m,married,y,enjoy_the_moment
6973,61,USA,f,single,n,achievement
8457,26,USA,f,married,y,achievement
12814,29,USA,m,single,y,achievement
7700,27,USA,m,single,n,bonding
8457,26,USA,f,married,y,achievement
12814,29,USA,m,single,y,affection
7700,27,USA,m,single,n,affection
8457,26,USA,f,married,y,enjoy_the_moment
12814,29,USA,m,single,y,achievement
7700,27,USA,m,single,n,enjoy_the_moment
4998,27,USA,f,single,y,affection
5259,26,USA,f,married,y,affection
5197,26,USA,f,single,n,affection
4255,38,USA,f,married,n,achievement
9281,30,USA,m,single,n,achievement
13171,42,USA,f,married,y,enjoy_the_moment
12672,37,USA,m,single,n,affection
13185,30,USA,f,married,y,affection
2878,37,USA,m,married,y,affection
4998,27,USA,f,single,y,enjoy_the_moment
5259,26,USA,f,married,y,achievement
5197,26,USA,f,single,n,achievement
4255,38,USA,f,married,n,affection
9281,30,USA,m,single,n,affection
13171,42,USA,f,married,y,affection
12672,37,USA,m,single,n,achievement
13185,30,USA,f,married,y,affection
2878,37,USA,m,married,y,achievement
4998,27,USA,f,single,y,affection
5259,26,USA,f,married,y,affection
5197,26,USA,f,single,n,achievement
4255,38,USA,f,married,n,affection
9281,30,USA,m,single,n,enjoy_the_moment
13171,42,USA,f,married,y,bonding
12672,37,USA,m,single,n,achievement
13185,30,USA,f,married,y,bonding
2878,37,USA,m,married,y,affection
8725,25,USA,m,single,n,affection
5313,31,USA,m,married,y,achievement
8725,25,USA,m,single,n,achievement
5313,31,USA,m,married,y,achievement
8725,25,USA,m,single,n,affection
5313,31,USA,m,married,y,achievement
5197,26,USA,f,single,n,achievement
2878,37,USA,m,married,y,achievement
3391,68,USA,o,married,y,affection
5197,26,USA,f,single,n,enjoy_the_moment
2878,37,USA,m,married,y,affection
3391,68,USA,o,married,y,bonding
5197,26,USA,f,single,n,achievement
2878,37,USA,m,married,y,achievement
3391,68,USA,o,married,y,affection
10279,27,USA,f,single,n,bonding
4590,62,USA,m,married,n,affection
10279,27,USA,f,single,n,achievement
4590,62,USA,m,married,n,affection
10279,27,USA,f,single,n,affection
4590,62,USA,m,married,n,bonding
3591,37,USA,m,married,y,achievement
3576,22,USA,f,single,n,affection
2812,30,IND,f,married,y,bonding
3591,37,USA,m,married,y,achievement
3576,22,USA,f,single,n,achievement
2812,30,IND,f,married,y,affection
3591,37,USA,m,married,y,affection
3576,22,USA,f,single,n,affection
2812,30,IND,f,married,y,enjoy_the_moment
7060,45,USA,f,divorced,y,achievement
7060,45,USA,f,divorced,y,achievement
7060,45,USA,f,divorced,y,bonding
4053,46,USA,f,divorced,y,nature
4747,31,USA,m,married,y,achievement
4053,46,USA,f,divorced,y,affection
4747,31,USA,m,married,y,affection
4053,46,USA,f,divorced,y,affection
4747,31,USA,m,married,y,achievement
4255,38,USA,f,married,n,affection
4704,29,NGA,f,single,n,affection
4255,38,USA,f,married,n,affection
4704,29,NGA,f,single,n,leisure
4255,38,USA,f,married,n,affection
4704,29,NGA,f,single,n,achievement
10955,41,USA,f,single,y,affection
4938,49,USA,f,married,y,achievement
10955,41,USA,f,single,y,affection
4938,49,USA,f,married,y,achievement
10955,41,USA,f,single,y,affection
4938,49,USA,f,married,y,achievement
3591,37,USA,m,married,y,affection
2812,30,IND,f,married,y,affection
3591,37,USA,m,married,y,affection
2812,30,IND,f,married,y,achievement
3591,37,USA,m,married,y,affection
2812,30,IND,f,married,y,achievement
2878,37,USA,m,married,y,affection
7121,21,USA,f,single,n,affection
2878,37,USA,m,married,y,affection
7121,21,USA,f,single,n,affection
2878,37,USA,m,married,y,affection
7121,21,USA,f,single,n,achievement
4053,46,USA,f,divorced,y,affection
6870,36,USA,m,single,n,achievement
4053,46,USA,f,divorced,y,achievement
6870,36,USA,m,single,n,leisure
6870,36,USA,m,single,n,achievement
8540,28,USA,f,single,y,nature
8540,28,USA,f,single,y,affection
8540,28,USA,f,single,y,affection
7569,40,USA,f,married,y,affection
4590,62,USA,m,married,n,affection
11303,32,USA,m,married,y,achievement
4067,36,USA,f,married,y,enjoy_the_moment
7569,40,USA,f,married,y,affection
4590,62,USA,m,married,n,enjoy_the_moment
11303,32,USA,m,married,y,affection
4067,36,USA,f,married,y,affection
7569,40,USA,f,married,y,bonding
4590,62,USA,m,married,n,affection
11303,32,USA,m,married,y,affection
4067,36,USA,f,married,y,leisure
2812,30,IND,f,married,y,enjoy_the_moment
2812,30,IND,f,married,y,enjoy_the_moment
2812,30,IND,f,married,y,achievement
10965,28,USA,f,married,y,achievement
10965,28,USA,f,married,y,affection
10965,28,USA,f,married,y,achievement
3106,54,USA,m,separated,y,achievement
10444,23,USA,m,single,n,affection
5196,39,USA,f,married,y,affection
12052,36,USA,f,married,y,affection
5253,41,BGR,f,married,y,affection
3106,54,USA,m,separated,y,achievement
10444,23,USA,m,single,n,bonding
5196,39,USA,f,married,y,affection
12052,36,USA,f,married,y,affection
3106,54,USA,m,separated,y,affection
10444,23,USA,m,single,n,bonding
5196,39,USA,f,married,y,affection
12052,36,USA,f,married,y,affection
2820,30,USA,f,separated,y,affection
2820,30,USA,f,separated,y,achievement
2820,30,USA,f,separated,y,affection
5196,39,USA,f,married,y,affection
5196,39,USA,f,married,y,affection
5196,39,USA,f,married,y,affection
5253,41,BGR,f,married,y,achievement
13631,28,USA,m,single,n,achievement
5253,41,BGR,f,married,y,enjoy_the_moment
13631,28,USA,m,single,n,affection
5253,41,BGR,f,married,y,affection
13631,28,USA,m,single,n,achievement
10404,27,USA,f,single,n,affection
10404,27,USA,f,single,n,affection
10404,27,USA,f,single,n,affection
6643,30,USA,m,married,y,affection
3564,50,USA,f,single,n,achievement
4708,35,USA,m,married,y,achievement
13252,23,USA,f,single,n,achievement
13043,29,USA,f,single,n,nature
4686,32,BRA,m,single,n,achievement
6549,25,IND,m,single,n,achievement
9045,66,USA,f,married,y,affection
6643,30,USA,m,married,y,achievement
3564,50,USA,f,single,n,affection
4708,35,USA,m,married,y,achievement
13252,23,USA,f,single,n,achievement
13043,29,USA,f,single,n,affection
4686,32,BRA,m,single,n,leisure
6549,25,IND,m,single,n,bonding
9045,66,USA,f,married,y,affection
6643,30,USA,m,married,y,achievement
3564,50,USA,f,single,n,affection
4708,35,USA,m,married,y,affection
13252,23,USA,f,single,n,achievement
13043,29,USA,f,single,n,achievement
4686,32,BRA,m,single,n,achievement
6549,25,IND,m,single,n,bonding
9045,66,USA,f,married,y,affection
3530,23,USA,f,single,n,affection
7294,39,USA,f,single,y,affection
8505,29,USA,f,married,y,affection
7673,23,USA,f,single,n,affection
3106,54,USA,m,separated,y,achievement
3530,23,USA,f,single,n,affection
7294,39,USA,f,single,y,achievement
8505,29,USA,f,married,y,affection
7673,23,USA,f,single,n,achievement
3106,54,USA,m,separated,y,bonding
3530,23,USA,f,single,n,achievement
7294,39,USA,f,single,y,bonding
8505,29,USA,f,married,y,affection
7673,23,USA,f,single,n,enjoy_the_moment
3106,54,USA,m,separated,y,affection
3828,38,USA,f,married,y,achievement
10752,25,IND,m,single,n,affection
9835,34,USA,m,married,y,affection
3828,38,USA,f,married,y,affection
10752,25,IND,m,single,n,affection
9835,34,USA,m,married,y,achievement
3828,38,USA,f,married,y,leisure
10752,25,IND,m,single,n,bonding
9835,34,USA,m,married,y,affection
4231,28,IND,m,married,y,bonding
13425,22,USA,f,single,n,enjoy_the_moment
4231,28,IND,m,married,y,affection
13425,22,USA,f,single,n,bonding
4231,28,IND,m,married,y,achievement
13425,22,USA,f,single,n,achievement
10320,46,USA,f,single,n,achievement
11551,22,USA,f,single,n,achievement
3530,23,USA,f,single,n,nature
10320,46,USA,f,single,n,leisure
11551,22,USA,f,single,n,affection
3530,23,USA,f,single,n,affection
10320,46,USA,f,single,n,achievement
11551,22,USA,f,single,n,achievement
3530,23,USA,f,single,n,achievement
9830,19,USA,m,single,n,achievement
9830,19,USA,m,single,n,bonding
9830,19,USA,m,single,n,achievement
4686,32,BRA,m,single,n,achievement
4686,32,BRA,m,single,n,achievement
4686,32,BRA,m,single,n,achievement
9534,22,USA,f,married,y,affection
9534,22,USA,f,married,y,affection
9534,22,USA,f,married,y,affection
5978,23,USA,m,single,y,achievement
5978,23,USA,m,single,y,achievement
5978,23,USA,m,single,y,achievement
4705,26,USA,f,single,y,achievement
4705,26,USA,f,single,y,achievement
4705,26,USA,f,single,y,achievement
7751,42,USA,f,single,y,affection
7751,42,USA,f,single,y,enjoy_the_moment
7751,42,USA,f,single,y,affection
11019,20,USA,m,single,n,achievement
11019,20,USA,m,single,n,enjoy_the_moment
11019,20,USA,m,single,n,affection
9682,22,USA,m,single,n,nature
9682,22,USA,m,single,n,enjoy_the_moment
9682,22,USA,m,single,n,achievement
10830,21,USA,m,single,n,achievement
10830,21,USA,m,single,n,achievement
10830,21,USA,m,single,n,enjoy_the_moment
5224,27,USA,m,single,n,achievement
4951,37,USA,f,single,n,affection
4705,26,USA,f,single,y,bonding
6851,24,USA,m,single,n,bonding
5224,27,USA,m,single,n,achievement
4951,37,USA,f,single,n,bonding
4705,26,USA,f,single,y,affection
6851,24,USA,m,single,n,enjoy_the_moment
5224,27,USA,m,single,n,bonding
4951,37,USA,f,single,n,achievement
4705,26,USA,f,single,y,affection
6851,24,USA,m,single,n,exercise
8064,23,USA,m,single,n,leisure
4069,29,USA,f,married,y,bonding
8064,23,USA,m,single,n,affection
4069,29,USA,f,married,y,affection
8064,23,USA,m,single,n,bonding
4069,29,USA,f,married,y,affection
11012,18,USA,m,single,n,achievement
11987,34,USA,f,married,n,achievement
3564,50,USA,f,single,n,enjoy_the_moment
6635,32,USA,m,single,n,achievement
4069,29,USA,f,married,y,affection
11012,18,USA,m,single,n,enjoy_the_moment
11987,34,USA,f,married,n,achievement
3564,50,USA,f,single,n,achievement
6635,32,USA,m,single,n,achievement
4069,29,USA,f,married,y,affection
11012,18,USA,m,single,n,affection
11987,34,USA,f,married,n,achievement
3564,50,USA,f,single,n,affection
6635,32,USA,m,single,n,achievement
4069,29,USA,f,married,y,affection
10595,40,USA,m,married,y,enjoy_the_moment
4231,28,IND,m,married,y,affection
10595,40,USA,m,married,y,enjoy_the_moment
4231,28,IND,m,married,y,affection
10595,40,USA,m,married,y,achievement
4231,28,IND,m,married,y,enjoy_the_moment
2669,45,USA,f,single,n,nature
5872,23,USA,f,single,n,affection
2669,45,USA,f,single,n,affection
5872,23,USA,f,single,n,achievement
2669,45,USA,f,single,n,enjoy_the_moment
5872,23,USA,f,single,n,achievement
2133,26,USA,m,single,n,enjoy_the_moment
7318,35,USA,m,married,n,affection
13035,42,USA,f,single,y,achievement
2133,26,USA,m,single,n,achievement
7318,35,USA,m,married,n,affection
13035,42,USA,f,single,y,bonding
2133,26,USA,m,single,n,achievement
7318,35,USA,m,married,n,achievement
13035,42,USA,f,single,y,bonding
9263,21,USA,m,single,n,achievement
9263,21,USA,m,single,n,achievement
9263,21,USA,m,single,n,achievement
3868,27,USA,f,single,n,enjoy_the_moment
5045,24,USA,f,single,n,enjoy_the_moment
3868,27,USA,f,single,n,affection
5045,24,USA,f,single,n,affection
3868,27,USA,f,single,n,achievement
5045,24,USA,f,single,n,affection
2133,26,USA,m,single,n,enjoy_the_moment
2133,26,USA,m,single,n,affection
2133,26,USA,m,single,n,achievement
6843,33,USA,f,married,y,affection
6843,33,USA,f,married,y,affection
6843,33,USA,f,married,y,nature
9569,29,USA,m,single,n,achievement
3241,34,USA,m,married,y,leisure
9569,29,USA,m,single,n,enjoy_the_moment
3241,34,USA,m,married,y,enjoy_the_moment
9569,29,USA,m,single,n,achievement
3241,34,USA,m,married,y,enjoy_the_moment
10375,39,USA,f,single,n,nature
2669,45,USA,f,single,n,enjoy_the_moment
5321,27,USA,f,single,y,affection
10375,39,USA,f,single,n,achievement
2669,45,USA,f,single,n,nature
5321,27,USA,f,single,y,affection
10375,39,USA,f,single,n,affection
2669,45,USA,f,single,n,enjoy_the_moment
5321,27,USA,f,single,y,bonding
3241,34,USA,m,married,y,affection
4493,25,USA,m,single,n,affection
4187,19,USA,f,single,n,affection
6290,20,USA,f,single,n,leisure
11104,59,USA,m,single,y,affection
3241,34,USA,m,married,y,enjoy_the_moment
4493,25,USA,m,single,n,enjoy_the_moment
4187,19,USA,f,single,n,achievement
6290,20,USA,f,single,n,affection
11104,59,USA,m,single,y,affection
3241,34,USA,m,married,y,affection
4493,25,USA,m,single,n,enjoy_the_moment
4187,19,USA,f,single,n,achievement
6290,20,USA,f,single,n,affection
11104,59,USA,m,single,y,bonding
1423,21,USA,f,single,n,enjoy_the_moment
10920,39,ESP,m,single,n,achievement
6000,27,USA,f,married,y,affection
4825,52,USA,f,married,y,affection
5045,24,USA,f,single,n,achievement
10880,65,MEX,m,married,y,affection
3868,27,USA,f,single,n,achievement
11980,20,USA,f,single,n,affection
1423,21,USA,f,single,n,affection
10920,39,ESP,m,single,n,achievement
6000,27,USA,f,married,y,affection
4825,52,USA,f,married,y,affection
5045,24,USA,f,single,n,affection
10880,65,MEX,m,married,y,affection
3868,27,USA,f,single,n,achievement
11980,20,USA,f,single,n,achievement
1423,21,USA,f,single,n,affection
10920,39,ESP,m,single,n,bonding
6000,27,USA,f,married,y,affection
4825,52,USA,f,married,y,affection
5045,24,USA,f,single,n,affection
10880,65,MEX,m,married,y,affection
3868,27,USA,f,single,n,leisure
11980,20,USA,f,single,n,affection
4063,23,USA,m,single,n,achievement
11898,29,USA,f,single,n,achievement
9085,51,USA,f,single,y,affection
4063,23,USA,m,single,n,bonding
11898,29,USA,f,single,n,achievement
9085,51,USA,f,single,y,bonding
4063,23,USA,m,single,n,enjoy_the_moment
11898,29,USA,f,single,n,affection
9085,51,USA,f,single,y,nature
1423,21,USA,f,single,n,achievement
8794,28,USA,f,married,y,affection
12497,26,USA,f,single,y,affection
1423,21,USA,f,single,n,achievement
8794,28,USA,f,married,y,achievement
12497,26,USA,f,single,y,affection
1423,21,USA,f,single,n,achievement
8794,28,USA,f,married,y,affection
12497,26,USA,f,single,y,affection
7163,28,USA,m,single,y,achievement
2217,32,USA,f,single,y,bonding
7163,28,USA,m,single,y,achievement
2217,32,USA,f,single,y,bonding
7163,28,USA,m,single,y,achievement
2217,32,USA,f,single,y,affection
2123,41,USA,f,married,y,achievement
2123,41,USA,f,married,y,achievement
2123,41,USA,f,married,y,affection
1423,21,USA,f,single,n,achievement
1423,21,USA,f,single,n,achievement
1423,21,USA,f,single,n,achievement
4913,43,USA,f,single,y,affection
4913,43,USA,f,single,y,achievement
4913,43,USA,f,single,y,affection
2123,41,USA,f,married,y,leisure
2123,41,USA,f,married,y,affection
2123,41,USA,f,married,y,achievement
11137,25,USA,f,single,n,achievement
11653,22,USA,f,single,n,affection
11137,25,USA,f,single,n,affection
11653,22,USA,f,single,n,leisure
11137,25,USA,f,single,n,affection
11653,22,USA,f,single,n,achievement
4187,19,USA,f,single,n,achievement
13666,24,USA,f,single,n,affection
5321,27,USA,f,single,y,achievement
10238,38,USA,m,married,y,affection
4187,19,USA,f,single,n,achievement
13666,24,USA,f,single,n,achievement
5321,27,USA,f,single,y,affection
10238,38,USA,m,married,y,affection
4187,19,USA,f,single,n,affection
13666,24,USA,f,single,n,achievement
5321,27,USA,f,single,y,affection
10238,38,USA,m,married,y,affection
5927,29,USA,m,married,n,achievement
5927,29,USA,m,married,n,achievement
5927,29,USA,m,married,n,affection
5857,49,CHL,m,married,n,affection
9676,31,USA,f,single,y,affection
7430,40,USA,f,single,n,enjoy_the_moment
5857,49,CHL,m,married,n,achievement
9676,31,USA,f,single,y,affection
7430,40,USA,f,single,n,nature
5857,49,CHL,m,married,n,enjoy_the_moment
9676,31,USA,f,single,y,affection
7430,40,USA,f,single,n,affection
10066,49,USA,m,married,n,affection
2669,45,USA,f,single,n,enjoy_the_moment
2217,32,USA,f,single,y,achievement
4533,32,USA,f,married,y,affection
10066,49,USA,m,married,n,leisure
2669,45,USA,f,single,n,enjoy_the_moment
2217,32,USA,f,single,y,affection
4533,32,USA,f,married,y,affection
10066,49,USA,m,married,n,affection
2669,45,USA,f,single,n,affection
2217,32,USA,f,single,y,affection
4533,32,USA,f,married,y,leisure
9684,24,USA,f,married,n,nature
9684,24,USA,f,married,n,affection
9684,24,USA,f,married,n,affection
2133,26,USA,m,single,n,affection
10993,20,USA,m,single,n,achievement
1740,25,PAK,m,single,n,achievement
2123,41,USA,f,married,y,achievement
9774,21,IND,m,single,n,affection
2133,26,USA,m,single,n,affection
10993,20,USA,m,single,n,achievement
1740,25,PAK,m,single,n,achievement
2123,41,USA,f,married,y,affection
9774,21,IND,m,single,n,achievement
2133,26,USA,m,single,n,achievement
10993,20,USA,m,single,n,affection
1740,25,PAK,m,single,n,nature
2123,41,USA,f,married,y,achievement
9774,21,IND,m,single,n,achievement
4533,32,USA,f,married,y,affection
4533,32,USA,f,married,y,achievement
4533,32,USA,f,married,y,enjoy_the_moment
8028,44,USA,f,married,y,affection
8028,44,USA,f,married,y,nature
8028,44,USA,f,married,y,affection
10763,33,IND,f,married,y,enjoy_the_moment
5368,40,USA,f,married,y,achievement
10763,33,IND,f,married,y,achievement
5368,40,USA,f,married,y,affection
10763,33,IND,f,married,y,affection
5368,40,USA,f,married,y,achievement
2139,36,USA,f,married,y,achievement
2139,36,USA,f,married,y,affection
2139,36,USA,f,married,y,affection
2860,22,USA,f,single,n,affection
2860,22,USA,f,single,n,affection
2860,22,USA,f,single,n,affection
5888,33,USA,f,married,y,affection
5888,33,USA,f,married,y,achievement
5888,33,USA,f,married,y,affection
10146,27,USA,f,single,n,achievement
10146,27,USA,f,single,n,achievement
10146,27,USA,f,single,n,achievement
10603,34,USA,f,married,y,affection
10603,34,USA,f,married,y,enjoy_the_moment
10603,34,USA,f,married,y,achievement
2541,70,USA,f,married,y,affection
2541,70,USA,f,married,y,achievement
2541,70,USA,f,married,y,leisure
2541,70,USA,f,married,y,affection
10059,40,USA,f,single,n,affection
2541,70,USA,f,married,y,achievement
10059,40,USA,f,single,n,achievement
2541,70,USA,f,married,y,achievement
10059,40,USA,f,single,n,leisure
2860,22,USA,f,single,n,achievement
9975,19,USA,f,single,n,achievement
3288,40,IND,m,married,y,affection
12082,34,USA,m,married,y,nature
4499,56,USA,f,widowed,y,affection
12277,32,USA,f,married,y,affection
8804,30,USA,m,single,n,affection
2139,36,USA,f,married,y,affection
2860,22,USA,f,single,n,affection
9975,19,USA,f,single,n,achievement
3288,40,IND,m,married,y,affection
12082,34,USA,m,married,y,affection
4499,56,USA,f,widowed,y,achievement
12277,32,USA,f,married,y,affection
8804,30,USA,m,single,n,affection
2139,36,USA,f,married,y,affection
2860,22,USA,f,single,n,achievement
9975,19,USA,f,single,n,achievement
3288,40,IND,m,married,y,affection
12082,34,USA,m,married,y,affection
4499,56,USA,f,widowed,y,affection
12277,32,USA,f,married,y,achievement
8804,30,USA,m,single,n,affection
2139,36,USA,f,married,y,affection
12454,44,USA,f,single,n,affection
12454,44,USA,f,single,n,affection
12454,44,USA,f,single,n,bonding
3288,40,IND,m,married,y,affection
7771,68,USA,m,married,y,affection
5312,45,USA,f,married,n,affection
9949,25,USA,f,divorced,n,affection
3288,40,IND,m,married,y,affection
7771,68,USA,m,married,y,enjoy_the_moment
5312,45,USA,f,married,n,leisure
9949,25,USA,f,divorced,n,bonding
3288,40,IND,m,married,y,nature
7771,68,USA,m,married,y,achievement
5312,45,USA,f,married,n,enjoy_the_moment
9949,25,USA,f,divorced,n,achievement
3848,19,GBR,f,single,n,achievement
3848,19,GBR,f,single,n,achievement
3848,19,GBR,f,single,n,enjoy_the_moment
6632,37,USA,f,married,y,bonding
6632,37,USA,f,married,y,affection
6632,37,USA,f,married,y,achievement
5498,24,IND,m,single,n,achievement
5498,24,IND,m,single,n,achievement
5498,24,IND,m,single,n,affection
10601,38,CAN,f,married,n,affection
2541,70,USA,f,married,y,affection
7419,39,USA,m,single,n,affection
10601,38,CAN,f,married,n,achievement
2541,70,USA,f,married,y,affection
7419,39,USA,m,single,n,affection
